,<pos_x>,<pos_y>,<pos_z>
23280,0.57590004,80.986353,67.347722
23290,0.17964104,81.105817,62.265527
23300,0.65688904,81.192373,58.295043
23310,2.246268,81.2893,53.451028
23320,3.716335,81.364588,49.599634
23330,5.305714,81.461515,44.755619
23340,7.7686,81.525535,41.023315
23350,10.231486,81.589555,37.291011
23360,13.678583,80.642604,33.654969
23370,16.141469,80.706623,29.922665
23380,18.604355,80.770643,26.190361
23390,21.067241,80.834663,22.458057
23400,24.403634,80.865775,19.837464
23410,27.859339,80.918526,16.22425
23420,32.069239,80.91673,14.715368
23430,35.405632,80.947843,12.094775
23440,39.734844,80.967686,9.5932718
23450,42.951925,80.977159,7.9652998
23460,47.281137,80.997003,5.4637968
23470,51.491037,80.995208,3.9549148
23480,55.700937,80.993412,2.4460328
23490,58.918018,81.002885,0.81806081
23500,64.001425,80.968182,0.42088981
23510,67.972701,80.923109,0.89724981
23520,72.936796,80.866767,1.4926998
23530,76.899463,79.821991,1.9462316
23540,81.505622,79.700732,5.5195446
23550,85.118962,79.590741,8.9737676
23560,88.61299,79.459111,13.420612
23570,92.09841,78.327779,17.844627
23580,94.718931,78.229056,21.17976
23590,97.22014,78.108695,25.507514
23600,99.840661,78.009972,28.842647
23610,101.46836,77.922518,32.05869
23620,102.96814,76.813723,36.244526
23630,104.59585,76.726269,39.460569
23640,105.35004,76.671722,41.564901
23650,107.21637,76.627546,42.795702
23660,108.96338,76.561731,45.019124
23670,110.82971,76.517555,46.249925
23680,113.80816,76.48375,46.607195
23690,115.67449,76.439574,47.837996
23700,117.54082,76.395398,49.068797
23710,118.29501,76.340852,51.173129
23720,120.16134,76.296676,52.40393
23730,123.02048,76.241232,53.753821
23740,124.88681,76.197056,54.984622
23750,128.85808,76.151982,55.460982
23760,136.04644,76.116382,54.30937
23770,144.23623,77.069215,53.299676
23780,152.29809,77.000706,53.259775
23790,160.24064,76.910559,54.212495
23800,164.97472,77.810641,56.816016
23810,170.69301,77.699752,59.515798
23820,174.30635,77.589762,62.970021
23830,177.80038,77.458132,67.416865
23840,181.29441,77.326502,71.863709
23850,182.8028,77.217408,76.072373
23860,184.19188,77.086676,81.273658
23870,186.57377,76.944675,86.594033
23880,185.97721,76.83648,91.557138
23890,185.38065,76.728284,96.520243
23900,183.79127,76.631357,101.36426
23910,182.20189,76.53443,106.20827
23920,179.73901,76.470411,109.94058
23930,177.15681,76.384752,114.6655
23940,174.57461,76.299093,119.39043
23950,172.11173,76.235074,123.12273
23960,169.64884,76.171054,126.85503
23970,166.18453,75.118601,130.44542
23980,161.85532,75.098757,132.94692
23990,158.39961,75.046006,136.56014
24000,155.06322,75.014894,139.18073
24010,150.73401,74.99505,141.68223
24020,146.52411,74.996845,143.19112
24030,141.32139,75.009909,144.58091
24040,137.11149,75.011705,146.08979
24050,132.90159,75.0135,147.59867
24060,128.811,75.036935,148.11493
24070,124.7118,74.060667,148.60837
24080,120.62121,74.084102,149.12463
24090,115.65712,74.140444,148.52918
24100,112.44004,74.130971,150.15715
24110,109.22296,74.121498,151.78512
24120,105.13237,74.144932,152.30138
24130,101.16109,74.190006,151.82502
24140,98.182636,74.223811,151.46775
24150,94.092048,74.247245,151.98401
24160,91.113591,74.281051,151.62674
24170,87.023003,74.304485,152.143
24180,84.044546,74.33829,151.78573
24190,79.953958,74.361725,152.30199
24200,75.982682,74.406798,151.82563
24210,72.884913,74.418964,152.46099
24220,69.032949,74.485677,150.992
24230,65.061673,74.530751,150.51564
24240,62.083216,74.564556,150.15837
24250,58.231252,74.631269,148.68939
24260,55.491419,74.708352,146.34688
24270,52.751586,74.785435,144.00437
24280,48.899622,74.852148,142.53539
24290,46.040477,74.907592,141.1855
24300,43.300644,74.984676,138.84299
24310,39.567992,75.073028,136.38138
24320,36.828159,75.150111,134.03887
24330,34.088326,75.227194,131.69636
24340,31.348493,75.304278,129.35385
24350,29.720791,75.391732,126.1378
24360,26.97235,74.469113,123.77246
24370,24.351829,74.567836,120.43733
24380,22.724127,74.65529,117.22129
24390,21.096425,74.742744,114.00525
24400,19.468723,74.830198,110.7892
24410,16.848202,74.928921,107.45407
24420,15.2205,75.016375,104.23803
24430,12.599979,75.115097,100.90289
24440,10.972277,75.202551,97.68685
24450,8.4710676,75.322913,93.359096
24460,5.8505466,75.421635,90.023963
24470,4.3421566,75.530729,85.815299
24480,2.8337666,75.639822,81.606635
24490,2.3181956,75.737647,77.517061
24500,0.92911764,75.868379,72.315776
24510,1.4063656,75.954935,68.345292
24520,1.8836136,76.041492,64.374808
24530,1.4873546,76.160956,59.292613
24540,2.9574216,76.236244,55.441219
24550,3.5539816,76.344439,50.478114
24560,5.0240486,76.419727,46.62672
24570,7.6062466,76.505386,41.901795
24580,10.069133,76.569405,38.169491
24590,13.405526,76.600518,35.548898
24600,16.861231,76.653269,31.935684
24610,18.331298,76.728557,28.08429
24620,20.794184,76.792576,24.351986
24630,24.130577,76.823688,21.731393
24640,27.586282,76.87644,18.118179
24650,30.922675,76.907552,15.497586
24660,35.132575,76.905756,13.988704
24670,39.342475,76.903961,12.479822
24680,43.671687,76.923805,9.978319
24690,46.888768,76.933278,8.350347
24700,50.225161,76.96439,5.729754
24710,54.554373,76.984233,3.228251
24720,57.771454,76.993706,1.600279
24730,61.981354,76.991911,0.091397006
24740,66.945449,76.935569,0.68684701
24750,70.908116,75.890793,1.1403788
24760,74.998704,75.867359,0.62411781
24770,79.843487,75.789378,2.2121888
24780,83.576139,75.701026,4.6737908
24790,87.824362,75.514849,11.224967
24800,91.199078,75.36158,16.664432
24810,93.819599,75.262858,19.999565
24820,96.44012,75.164135,23.334698
24830,99.060641,75.065413,26.669831
24840,100.56903,74.95632,30.878495
24850,102.07742,74.847226,35.087159
24860,103.70512,74.759772,38.303202
24870,105.33283,74.672318,41.519245
24880,107.07984,74.606503,43.742667
24890,107.95335,74.573596,44.854378
24900,109.81967,74.52942,46.085179
24910,112.79813,74.495615,46.442449
24920,114.66446,74.451439,47.67325
24930,116.53078,74.407263,48.904051
24940,117.28498,74.352716,51.008383
24950,119.1513,74.30854,52.239184
24960,121.01763,74.264364,53.469985
24970,123.87677,74.20892,54.819876
24980,125.7431,74.164744,56.050677
24990,131.81933,74.118773,55.772596
25000,143.33689,74.103016,52.119481
25010,153.50371,74.03361,51.325139
25020,160.45344,73.954731,52.158769
25030,165.17891,73.855111,54.739461
25040,168.79225,73.74512,58.193684
25050,172.39698,72.635427,61.625079
25060,174.89819,72.515066,65.952833
25070,178.51153,72.405075,69.407056
25080,180.89343,72.263074,74.727431
25090,183.39464,72.142713,79.055185
25100,185.77654,72.000712,84.37556
25110,185.17998,71.892516,89.338665
25120,184.58342,71.784321,94.30177
25130,183.98686,71.676125,99.264875
25140,182.39748,71.579198,104.10889
25150,180.8081,71.482271,108.9529
25160,178.34521,71.418252,112.68521
25170,175.76301,71.332593,117.41013
25180,173.30013,71.268573,121.14244
25190,170.71793,71.182915,125.86736
25200,167.26223,71.130163,129.48058
25210,163.80652,71.077412,133.09379
25220,160.47013,71.0463,135.71438
25230,157.13373,71.015188,138.33498
25240,152.80452,70.995344,140.83648
25250,147.6018,71.008408,142.22627
25260,143.27259,70.988564,144.72777
25270,139.06269,70.99036,146.23666
25280,134.9721,71.013794,146.75292
25290,130.7622,71.01559,148.2618
25300,126.67162,71.039024,148.77806
25310,121.58821,71.073727,149.17523
25320,117.49762,71.097162,149.69149
25330,114.28054,71.087689,151.31946
25340,111.18277,71.099855,151.95482
25350,106.97287,71.10165,153.4637
25360,103.00159,71.146724,152.98734
25370,99.903825,71.15889,153.62269
25380,95.932549,71.203963,153.14633
25390,91.841961,71.227398,153.66259
25400,88.735584,70.239862,154.27511
25410,84.764308,70.284936,153.79875
25420,80.793032,70.330009,153.32239
25430,77.695263,70.342175,153.95774
25440,73.723987,70.387249,153.48138
25450,69.872023,70.453962,152.0124
25460,66.893566,70.487767,151.65513
25470,62.92229,70.53284,151.17877
25480,59.070326,70.599553,149.70979
25490,56.330493,70.676637,147.36728
25500,53.471348,70.732081,146.01739
25510,49.619384,70.798794,144.54841
25520,46.760239,70.854238,143.19852
25530,43.027587,70.94259,140.73691
25540,40.287754,71.019673,138.3944
25550,37.547921,71.096756,136.05189
25560,34.808088,71.17384,133.70938
25570,32.068255,71.250923,131.36687
25580,29.447734,71.349646,128.03173
25590,27.820032,71.4371,124.81569
25600,24.08738,71.525452,122.35409
25610,22.459678,71.612906,119.13805
25620,20.831976,71.70036,115.922
25630,19.204274,71.787814,112.70596
25640,17.576572,71.875268,109.48992
25650,16.068182,71.984361,105.28125
25660,13.447661,72.083084,101.94612
25670,10.82714,72.181806,98.610986
25680,9.1908295,71.269558,95.372115
25690,6.6896205,71.38992,91.044361
25700,5.0619185,71.477374,87.828318
25710,3.5535285,71.586467,83.619654
25720,2.1644505,71.7172,78.418369
25730,1.6488795,71.815024,74.328795
25740,1.1333085,71.912849,70.239221
25750,1.7298685,72.021045,65.276116
25760,2.2071165,72.107601,61.305632
25770,2.8036765,72.215797,56.342527
25780,4.2737435,72.291085,52.491133
25790,5.7438105,72.366373,48.639739
25800,7.3331895,72.4633,43.795724
25810,9.7960755,72.527319,40.06342
25820,12.13965,72.5697,37.323737
25830,15.595355,72.622451,33.710523
25840,18.058241,72.686471,29.978219
25850,21.513946,72.739222,26.365005
25860,23.85752,72.781602,23.625322
25870,26.320406,72.845622,19.893018
25880,29.656799,72.876734,17.272425
25890,33.986011,72.896578,14.770922
25900,37.203092,72.906051,13.14295
25910,41.412992,72.904255,11.634068
25920,45.742204,72.924099,9.1325652
25930,48.959285,72.933572,7.5045932
25940,53.279888,71.953714,4.980262
25950,56.616281,71.984826,2.359669
25960,60.826181,71.98303,0.85078701
25970,64.916769,71.959596,0.33452601
25980,69.880864,71.903254,0.92997601
25990,73.85214,71.85818,1.406336
26000,77.823416,71.813107,1.882696
26010,82.548887,71.713486,4.463388
26020,86.170836,72.603198,7.9404392
26030,89.42624,72.428289,14.372525
26040,92.920268,72.296659,18.819369
26050,95.540789,72.197937,22.154502
26060,98.041998,72.077575,26.482256
26070,99.6697,71.990121,29.698299
26080,101.17809,71.881028,33.906963
26090,102.8144,72.793276,37.145834
26100,104.4421,72.705822,40.361877
26110,106.18912,72.640007,42.585299
26120,107.93613,72.574192,44.808721
26130,108.80964,72.541284,45.920432
26140,110.67596,72.497108,47.151233
26150,113.65442,72.463303,47.508503
26160,115.52075,72.419127,48.739304
26170,117.38707,72.374951,49.970105
26180,118.14127,72.320405,52.074437
26190,120.00759,72.276229,53.305238
26200,121.87392,72.232053,54.536039
26210,124.72446,71.176907,55.863102
26220,128.69573,71.131833,56.339462
26230,142.31825,71.115178,51.931906
26240,152.59577,70.06771,50.122115
26250,158.43337,69.97846,51.829276
26260,163.15884,69.87884,54.409968
26270,166.88288,68.790786,56.848742
26280,169.50341,68.692064,60.183875
26290,172.99743,68.560434,64.630719
26300,176.61077,68.450443,68.084942
26310,180.1048,68.318813,72.531786
26320,182.60601,68.198451,76.85954
26330,184.9793,67.056749,82.157087
26340,186.36838,66.926016,87.358372
26350,185.77182,66.817821,92.321477
26360,185.17526,66.709625,97.284582
26370,183.58588,66.612698,102.1286
26380,182.98932,66.504503,107.0917
26390,180.40712,66.418844,111.81663
26400,177.82492,66.333185,116.54155
26410,175.36204,66.269166,120.27386
26420,171.90633,66.216414,123.88707
26430,168.45063,66.163663,127.50028
26440,164.99492,66.110912,131.1135
26450,161.53922,66.058161,134.72671
26460,158.20282,66.027049,137.3473
26470,153.87361,66.007205,139.84881
26480,149.5444,65.987361,142.35031
26490,145.34311,66.988859,143.88202
26500,141.13321,66.990654,145.3909
26510,135.93049,67.003718,146.78069
26520,131.72059,67.005513,148.28958
26530,127.63,67.028948,148.80584
26540,123.53941,67.052382,149.3221
26550,119.44882,67.075817,149.83836
26560,115.35824,67.099251,150.35462
26570,112.14116,67.089778,151.98259
26580,107.93126,67.091574,153.49147
26590,103.95998,67.136647,153.01511
26600,100.86221,67.148813,153.65047
26610,96.771623,67.172248,154.16673
26620,93.793166,67.206053,153.80946
26630,89.702578,67.229488,154.32572
26640,85.731302,67.274561,153.84936
26650,82.752845,67.308366,153.49209
26660,78.662257,67.331801,154.00835
26670,74.690981,67.376875,153.53199
26680,70.719705,67.421948,153.05563
26690,67.86056,67.477392,151.70574
26700,63.889284,67.522466,151.22938
26710,60.03732,67.589179,149.7604
26720,57.178175,67.644623,148.41051
26730,54.438342,67.721706,146.06799
26740,50.458458,66.767078,145.56881
26750,46.606494,66.833791,144.09982
26760,43.866661,66.910874,141.75731
26770,41.126828,66.987958,139.4148
26780,37.394176,67.076309,136.9532
26790,34.654343,67.153393,134.61069
26800,32.033822,67.252115,131.27555
26810,29.293989,67.329199,128.93304
26820,27.546975,67.395014,126.70962
26830,24.926454,67.493736,123.37449
26840,22.305933,67.592459,120.03935
26850,20.678231,67.679913,116.82331
26860,18.05771,67.778635,113.48818
26870,16.430008,67.866089,110.27213
26880,14.802306,67.953543,107.05609
26890,12.181785,68.052266,103.72096
26900,10.673395,68.161359,99.512295
26910,9.0456927,68.248813,96.296252
26920,7.5286944,67.358204,92.064759
26930,6.0203044,67.467298,87.856095
26940,4.5119144,67.576391,83.647431
26950,3.0035244,67.685484,79.438767
26960,2.4879534,67.783309,75.349193
26970,1.9723824,67.881134,71.259619
26980,1.5761234,68.000598,66.177424
26990,2.0533714,68.087154,62.20694
27000,2.6499314,68.195349,57.243835
27010,3.1185711,67.282204,53.250523
27020,4.5886381,67.357492,49.399129
27030,7.1708361,67.443151,44.674204
27040,9.6337221,67.50717,40.9419
27050,12.978723,68.537984,38.344135
27060,15.441609,68.602004,34.611831
27070,17.895887,67.666321,30.856699
27080,20.358773,67.730341,27.124395
27090,22.821659,67.794361,23.392091
27100,26.158052,67.825473,20.771498
27110,28.620938,67.889492,17.039194
27120,32.95015,67.909336,14.537691
27130,36.167231,67.918809,12.909719
27140,40.496443,67.938653,10.408216
27150,44.706343,67.936857,8.8993342
27160,48.042736,67.967969,6.2787412
27170,52.252636,67.966174,4.7698592
27180,55.589029,67.997286,2.1492662
27190,59.798929,67.995491,0.64038421
27200,63.889517,67.972056,0.12412321
27210,68.853612,67.915714,0.71957321
27220,72.824888,67.870641,1.1959332
27230,77.678279,68.792362,2.8068324
27240,81.530243,68.725649,4.2758134
27250,86.01709,68.58275,8.8417474
27260,89.281103,69.407544,15.296662
27270,92.775131,69.275914,19.743506
27280,95.395652,69.177192,23.078639
27290,98.016173,69.078469,26.413772
27300,99.771795,70.012356,28.660022
27310,101.28019,69.903263,32.868686
27320,102.78857,69.79417,37.07735
27330,104.41628,69.706716,40.293393
27340,106.1719,70.640603,42.539643
27350,106.92609,70.586056,44.643975
27360,108.79242,70.54188,45.874776
27370,110.77806,70.519343,46.112956
27380,113.6286,69.464197,47.440019
27390,115.49492,69.420021,48.67082
27400,117.36125,69.375845,49.901621
27410,118.11544,69.321299,52.005953
27420,119.98177,69.277123,53.236754
27430,121.84809,69.232947,54.467555
27440,124.70724,69.177503,55.817446
27450,127.6857,69.143697,56.174716
27460,136.97039,68.107497,54.245835
27470,147.24791,67.060028,52.436043
27480,154.18904,65.981448,53.246845
27490,160.02664,65.892198,54.954006
27500,163.75068,64.804144,57.39278
27510,168.35684,64.682885,60.966093
27520,172.963,64.561626,64.539406
27530,178.55337,63.429396,68.208981
27540,181.05458,63.309034,72.536735
27550,182.56297,63.199941,76.745399
27560,184.93626,62.058239,82.042946
27570,186.32534,61.927506,87.244231
27580,185.72878,61.819311,92.207336
27590,186.12504,61.699847,97.289531
27600,184.53566,61.60292,102.13355
27610,182.94628,61.505993,106.97756
27620,180.36408,61.420334,111.70249
27630,177.78188,61.334675,116.42741
27640,175.319,61.270656,120.15971
27650,171.8719,62.217606,123.79576
27660,168.41619,62.164855,127.40897
27670,164.96049,62.112104,131.02218
27680,160.51196,62.070621,134.51631
27690,157.17557,62.039509,137.1369
27700,152.84636,62.019665,139.6384
27710,148.63646,62.021461,141.14729
27720,143.43374,62.034525,142.53708
27730,140.10596,63.003115,145.1805
27740,135.02255,63.037817,145.57767
27750,131.80547,63.028344,147.20564
27760,127.59557,63.03014,148.71453
27770,123.50498,63.053574,149.23079
27780,119.41439,63.077009,149.74705
27790,114.4503,63.133351,149.1516
27800,112.10672,63.09097,151.89128
27810,108.01613,63.114405,152.40754
27820,103.92555,63.137839,152.9238
27830,100.82778,63.150005,153.55915
27840,96.856502,63.195079,153.08279
27850,92.765914,63.218514,153.59905
27860,88.675326,63.241948,154.11532
27870,85.696869,63.275753,153.75805
27880,81.725593,63.320827,153.28169
27890,77.754317,63.3659,152.80533
27900,74.77586,63.399706,152.44806
27910,70.804584,63.444779,151.9717
27920,66.833308,63.489853,151.49534
27930,63.974163,63.545297,150.14544
27940,60.002887,63.590371,149.66908
27950,56.150923,63.657083,148.2001
27960,53.291778,63.712528,146.85021
27970,49.439814,63.77924,145.38123
27980,46.699981,63.856324,143.03872
27990,42.848017,63.923037,141.56974
28000,40.108184,64.00012,139.22723
28010,37.368351,64.077203,136.88471
28020,34.74783,64.175926,133.54958
28030,32.007997,64.253009,131.20707
28040,29.387476,64.351732,127.87194
28050,26.639035,63.429113,125.5066
28060,24.018514,63.527836,122.17146
28070,22.2715,63.593651,119.94804
28080,19.650979,63.692373,116.61291
28090,18.023277,63.779827,113.39686
28100,16.514887,63.88892,109.1882
28110,13.894366,63.987643,105.85307
28120,12.266664,64.075097,102.63702
28130,10.758274,64.18419,98.428361
28140,8.1377526,64.282913,95.093228
28150,7.6135733,63.381036,90.980826
28160,6.1051833,63.490129,86.772162
28170,4.5967933,63.599222,82.563498
28180,3.0884033,63.708315,78.354834
28190,2.5728323,63.80614,74.26526
28200,2.0572613,63.903965,70.175686
28210,1.652394,63.023727,65.070662
28220,2.129642,63.110283,61.100178
28230,2.726202,63.218479,56.137073
28240,4.196269,63.293767,52.285679
28250,5.785648,63.390694,47.441664
28260,8.248534,63.454713,43.70936
28270,10.71142,63.518733,39.977056
28280,14.047813,63.549845,37.356463
28290,16.510699,63.613865,33.624159
28300,18.973585,63.677884,29.891855
28310,21.436471,63.741904,26.159551
28320,22.906538,63.817192,22.308157
28330,26.362243,63.869943,18.694943
28340,29.698636,63.901055,16.07435
28350,34.901355,63.887991,14.684558
28360,38.237748,63.919103,12.063965
28370,41.574141,63.950215,9.4433724
28380,45.903353,63.970059,6.9418694
28390,49.120434,63.979532,5.3138974
28400,53.330334,63.977737,3.8050154
28410,57.540234,63.975941,2.2961334
28420,61.750134,63.974146,0.78725141
28430,66.714229,63.917804,1.3827014
28440,70.685505,63.87273,1.8590614
28450,74.656781,63.827657,2.3354214
28460,79.39086,64.727739,4.9389416
28470,83.877707,64.58484,9.5048756
28480,87.380344,65.452912,13.974548
28490,90.763668,66.299345,19.436841
28500,93.384189,66.200623,22.771974
28510,96.124022,66.123539,25.114486
28520,98.753151,67.024519,28.472447
28530,100.38085,66.937065,31.68849
28540,101.89785,67.827673,35.919982
28550,103.52555,67.740219,39.136025
28560,105.27257,67.674404,41.359447
28570,107.01958,67.608589,43.582869
28580,107.89309,67.575682,44.69458
28590,109.75941,67.531506,45.925381
28600,111.62574,67.48733,47.156182
28610,114.6042,67.453525,47.513452
28620,116.47052,67.409349,48.744253
28630,118.21754,67.343534,50.967675
28640,120.08386,67.299358,52.198476
28650,120.95737,67.26645,53.310187
28660,122.70438,67.200635,55.533609
28670,126.67566,67.155562,56.009969
28680,131.75046,66.121157,55.58997
28690,139.92303,65.074586,54.53462
28700,146.98346,64.017644,54.352801
28710,153.92459,62.939063,55.163603
28720,160.86571,61.860483,55.974404
28730,166.45608,60.728253,59.643979
28740,170.06942,60.618262,63.098202
28750,174.66697,59.497301,66.648687
28760,179.26452,58.376339,70.199172
28770,181.76573,58.255978,74.526926
28780,184.14763,58.113977,79.847301
28790,185.5281,56.983543,85.025758
28800,184.93154,56.875347,89.988863
28810,185.3278,56.755883,95.071058
28820,184.73124,56.647688,100.03416
28830,183.14186,56.550761,104.87818
28840,180.55966,56.465102,109.6031
28850,177.97746,56.379443,114.32803
28860,175.52319,57.315126,118.08316
28870,171.07466,57.273643,121.57728
28880,167.61896,57.220892,125.1905
28890,165.15607,57.156872,128.9228
28900,160.70755,57.115389,132.41693
28910,157.37976,58.083979,135.06035
28920,153.05055,58.064136,137.56185
28930,148.72134,58.044292,140.06335
28940,144.51144,58.046087,141.57224
28950,140.19083,59.025946,144.09657
28960,135.98093,59.027741,145.60545
28970,131.89035,59.051176,146.12171
28980,127.68045,59.052971,147.63059
28990,123.58986,59.076405,148.14685
29000,120.37278,59.066932,149.77482
29010,115.41729,60.122976,149.2022
29020,112.20021,60.113503,150.83017
29030,108.97452,59.104328,152.43532
29040,104.89254,60.127465,152.97441
29050,100.92127,60.172539,152.49805
29060,97.823496,60.184705,153.1334
29070,93.85222,60.229778,152.65704
29080,89.761632,60.253213,153.1733
29090,85.790356,60.298286,152.69694
29100,82.811899,60.332092,152.33967
29110,78.840623,60.377165,151.86331
29120,74.869347,60.422239,151.38695
29130,71.89089,60.456044,151.02968
29140,67.919614,60.501118,150.55332
29150,63.948338,60.546191,150.07696
29160,61.080585,59.601933,148.70424
29170,57.228621,59.668646,147.23526
29180,53.376657,59.735359,145.76628
29190,50.517512,59.790803,144.41639
29200,46.665548,59.857516,142.94741
29210,43.806403,59.91296,141.59752
29220,41.06657,59.990044,139.255
29230,38.446049,60.088766,135.91987
29240,34.713397,60.177118,133.45827
29250,31.973564,60.254201,131.11576
29260,30.345862,60.341655,127.89971
29270,27.606029,60.418739,125.5572
29280,24.985508,60.517461,122.22207
29290,22.245675,60.594545,119.87956
29300,20.617973,60.681999,116.66351
29310,17.988843,59.781019,113.30555
29320,16.480453,59.890112,109.09689
29330,13.859932,59.988835,105.76175
29340,12.23223,60.076289,102.54571
29350,10.72384,60.185382,98.337048
29360,9.0961384,60.272836,95.121005
29370,7.5791402,59.382228,90.889513
29380,6.0707502,59.491321,86.680849
29390,4.5623602,59.600414,82.472185
29400,3.0539702,59.709507,78.263521
29410,2.5297909,58.80763,74.151119
29420,3.1263509,58.915825,69.188014
29430,2.6107799,59.01365,65.09844
29440,2.2145209,59.133114,60.016245
29450,3.6845879,59.208402,56.164851
29460,5.1546549,59.28369,52.313457
29470,6.7440339,59.380617,47.469442
29480,9.2069199,59.444637,43.737138
29490,11.669806,59.508656,40.004834
29500,15.006199,59.539769,37.384241
29510,17.469085,59.603788,33.651937
29520,19.931971,59.667808,29.919633
29530,21.52135,59.764735,25.075618
29540,22.982809,58.840321,21.201395
29550,26.438514,58.893072,17.588181
29560,29.774907,58.924184,14.967588
29570,34.986234,59.910822,13.600625
29580,39.315446,59.930666,11.099122
29590,42.532527,59.940139,9.4711496
29600,46.861739,59.959983,6.9696466
29610,50.198132,59.991095,4.3490536
29620,54.28872,59.96766,3.8327926
29630,58.379308,59.944226,3.3165316
29640,62.589208,59.94243,1.8076496
29650,67.672615,59.907728,1.4104786
29660,71.524579,59.841015,2.8794596
29670,76.258658,60.741097,5.4829798
29680,80.873425,61.619539,9.079121
29690,84.495374,62.50925,12.556172
29700,87.878698,63.355683,18.018465
29710,91.372726,63.224053,22.465309
29720,94.121167,64.146672,24.83065
29730,96.861,64.069589,27.173162
29740,98.488702,63.982134,30.389205
29750,100.0057,64.872743,34.620697
29760,101.64201,65.784991,37.859568
29770,103.38902,65.719176,40.08299
29780,106.24817,65.663732,41.432881
29790,108.1145,65.619556,42.663682
29800,109.98082,65.57538,43.894483
29810,111.84715,65.531204,45.125284
29820,113.71347,65.487028,46.356085
29830,115.5798,65.442852,47.586886
29840,117.44613,65.398676,48.817687
29850,119.31245,65.354501,50.048488
29860,121.05947,65.288686,52.27191
29870,122.91718,64.244808,53.479883
29880,125.77633,64.189363,54.829774
29890,129.7476,64.14429,55.306134
29900,136.91875,62.109285,54.108865
29910,141.87423,61.053241,54.681487
29920,149.92749,59.985031,54.618758
29930,157.85282,57.89548,55.525822
29940,162.57829,57.79586,58.106514
29950,169.28079,56.674001,60.902557
29960,172.88553,55.564308,64.333952
29970,176.37095,54.432976,68.757968
29980,179.98429,54.322985,72.212191
29990,182.35757,53.181282,77.509738
30000,184.73947,53.039281,82.830113
30010,184.14291,52.931086,87.793218
30020,184.53917,52.811622,92.875413
30030,182.94979,52.714695,97.719428
30040,182.34462,51.606797,102.6597
30050,179.77103,52.520841,107.40746
30060,177.30815,52.456821,111.13976
30070,174.72595,52.371162,115.86469
30080,171.27024,52.318411,119.4779
30090,167.82315,53.265362,123.11394
30100,165.36026,53.201342,126.84625
30110,160.91174,53.15986,130.34037
30120,156.58253,53.140016,132.84187
30130,153.25474,54.108606,135.4853
30140,148.92553,54.088762,137.9868
30150,144.59632,54.068918,140.4883
30160,141.37924,54.059445,142.11627
30170,137.17794,55.060943,143.64798
30180,132.96804,55.062738,145.15687
30190,128.75814,55.064534,146.66575
30200,124.67616,56.08767,147.20484
30210,121.45048,55.078495,148.80998
30220,116.49499,56.134539,148.23736
30230,113.27791,56.125066,149.86533
30240,110.06083,56.115593,151.4933
30250,105.97024,56.139028,152.00956
30260,101.87965,56.162462,152.52582
30270,97.908375,56.207536,152.04946
30280,93.937099,56.252609,151.5731
30290,90.83933,56.264775,152.20846
30300,86.868054,56.309849,151.7321
30310,82.896778,56.354923,151.25574
30320,79.918321,56.388728,150.89847
30330,75.947045,56.433801,150.42211
30340,71.975769,56.478875,149.94575
30350,68.997312,56.51268,149.58848
30360,65.145348,56.579393,148.11949
30370,61.174072,56.624467,147.64313
30380,58.195615,56.658272,147.28586
30390,54.343651,56.724984,145.81688
30400,50.491687,56.791697,144.3479
30410,47.623934,55.847439,142.97518
30420,43.891282,55.935791,140.51358
30430,41.151449,56.012875,138.17107
30440,38.411616,56.089958,135.82856
30450,35.671783,56.167041,133.48605
30460,32.93195,56.244125,131.14353
30470,30.311429,56.342847,127.8084
30480,27.571596,56.419931,125.46589
30490,24.951075,56.518653,122.13076
30500,22.330554,56.617376,118.79562
30510,20.702852,56.70483,115.57958
30520,18.082331,56.803552,112.24445
30530,16.44602,55.891304,109.00558
30540,14.818318,55.978759,105.78953
30550,13.309928,56.087852,101.58087
30560,11.682226,56.175306,98.364825
30570,9.1810173,56.295667,94.037071
30580,8.5461343,56.371853,90.940118
30590,7.029136,55.481244,86.708626
30600,6.513565,55.579069,82.619052
30610,4.012356,55.699431,78.291298
30620,4.608916,55.807626,73.328193
30630,4.0847368,54.905749,69.215791
30640,3.6884778,55.025213,64.133596
30650,4.1657258,55.111769,60.163112
30660,4.7622858,55.219965,55.200007
30670,6.2323528,55.295253,51.348613
30680,7.7024198,55.370541,47.497219
30690,10.165306,55.43456,43.764915
30700,12.628192,55.49858,40.032611
30710,16.083897,55.551331,36.419397
30720,18.546783,55.615351,32.687093
30730,21.009669,55.67937,28.954789
30740,22.590439,54.776596,24.087946
30750,24.060506,54.851884,20.236552
30760,27.516211,54.904635,16.623338
30770,31.845423,54.924478,14.121835
30780,35.062504,54.933951,12.493863
30790,39.272404,54.932156,10.984981
30800,43.601616,54.952,8.4834776
30810,46.938009,54.983112,5.8628846
30820,51.147909,54.981316,4.3540026
30830,56.239925,55.946316,3.9796598
30840,60.330513,55.922881,3.4633988
30850,65.294608,55.866539,4.0588488
30860,69.274492,56.821167,4.558037
30870,74.119275,56.743186,6.146108
30880,78.61473,57.59999,10.73487
30890,82.236679,58.489701,14.211921
30900,86.62143,60.324568,19.816133
30910,89.241951,60.225845,23.151266
30920,92.109704,61.170103,24.523985
30930,94.730225,61.07138,27.859118
30940,97.478667,61.993999,30.224458
30950,99.106369,61.906545,33.440501
30960,101.96551,61.8511,34.790392
